,6PG5,6PG8,6PG9,6PG10,6PG11,6PG12,6PG15,6PG25,6PG27,6PG28,6PG30,ML11,ML12,ML15,ML17,6PG33,6PG35
71,0.002980200951342886,0.11775010912086355,0.05772623319435719,0.19195014183579787,0.026322519270037713,0.0014814443507637038,8.022803708802513e-05,0.2288267418559448,0.04259090328047787,0.17259641647320392,0.3742017820608883,0.05057503197369498,0.30696809135841857,0.30555226290871756,0.04455933566931892,0.3150319809461722,0.06259080704725055
72,0.09454285099054639,0.09549298994536487,0.051893165633092764,0.025572109599993516,0.03382636981883963,0.040530132846310234,0.0012906362404824458,0.12099644543164274,0.026656367565990387,0.3695557060722244,0.09357150590490167,0.03701856175017315,0.05646994823579702,0.1387286890652309,0.0711652587632465,0.06954042554268383,0.09680327264221746
73,0.14990062096412615,0.1180359063376831,0.20841055685991622,0.11532678689372874,0.07362557924059873,0.00267870813982484,0.0009679816609529197,0.13873121354614315,0.5495912341568951,0.03627555459310462,0.2317079801017528,0.06537493230827235,0.42329785707735157,0.08288755554324737,0.10573851598375221,0.09472057646756656,0.32127710731300885
74,0.03581783327717556,0.027693653561502104,0.07876724562796548,0.03388004323912061,0.001757982305671213,0.007537582553733163,0.003573078140090861,0.19288016667831942,0.034687811474303276,0.06031473700500489,0.07840715155883253,0.018205648526969462,0.0493988902325169,0.0028624887606767658,0.23568605798182005,0.45087931258162983,0.07568351311639167
75,0.04636906444337139,0.30398359569751443,0.17964727128153607,0.16957232442918324,0.1191112183973144,0.000935829955419343,0.0029099726453008265,0.058310838900759034,0.020036356390313044,0.1136858352345434,0.22180578609664092,0.02733567934614518,0.37086840575003743,0.08914394884828163,0.19556124396486158,0.06909337036639235,0.05869018420345729
76,0.16217350833243463,0.05627536806979011,0.03649031434335887,0.43606046204921556,0.03390320875415723,0.009093206044693911,0.006459993358528169,0.024543422116722644,0.2499034959871703,0.06135911397207686,0.23966423446505195,0.03087648911273392,0.3508398160488561,0.057889167715555134,0.049393684547281186,0.2730962788576206,0.15390737721477482
77,0.051140278379758854,0.3039254386960871,0.10054875696758055,0.03272538808780688,0.049978581271518586,0.004474812994020752,0.002667993858150566,0.10723487379985404,0.13048191158992267,0.1638495066877189,0.06128242781482312,0.091270853505446,0.10444251442237633,0.2305822170555362,0.052475485143284206,0.06277628824697423,0.09956925421103446
78,0.2275565956458564,0.08454013675267852,0.0043278571749660495,0.003579806675108278,0.11019593878666634,0.06579705498450036,0.037173555095548254,0.21286545626836423,0.04623590453803115,0.05256116367452278,0.3658100590580456,0.03396805212246392,0.07381075264667614,0.10755048302660017,0.056166016142175396,0.01724534785560963,0.06670412669720868
79,0.017747254268746866,0.10376423463700973,0.14437960696541996,0.023277386728035206,0.05679120085324028,0.05210646837943464,0.0032609667970664,0.040193261688118896,0.039623407209676,0.05988725288603091,0.1304971545785532,0.04376559009949766,0.08245987517398455,0.31299941130549097,0.2103556944875577,0.010301195149881438,0.44005518779394226
80,0.11203717626545989,0.1466053433848968,0.04577588536867362,0.03425582478106271,0.2651978726273941,0.0013289625756164887,0.004639145082249016,0.00261056127507697,0.03904944571732951,0.5659526459278551,0.09961673512216923,0.06869243748586709,0.13545486237047302,0.043996735607138106,0.04863711242135975,0.12245661277109701,0.3677416270091805
81,0.05449534390169844,0.4942329923470917,0.14697103416094368,0.0417203211358119,0.04659647490500917,0.0009847588501797223,0.005406766871229681,0.020597260005489112,0.12843201929438777,0.11375166765432959,0.21909368702252396,0.024324668854884046,0.4339202934769898,0.10668494986912078,0.12710143810104743,0.013279223471004315,0.04114715904613112
82,0.08448456080896087,0.09108114717970166,0.03529502662282954,0.06482158947343528,0.15978102617546514,0.12223915169405325,0.0017227397323485612,0.10148500173886624,0.0051287691273863775,0.15080686575414662,0.07195010044945242,0.005143046094616027,0.2291298710323045,0.12577181831961506,0.09389692932262629,0.11277752637450061,0.08564435551564428
83,0.18741260120201608,0.09513591700115225,0.055787944419129626,0.04135030681892836,0.04947985506211308,0.03332708002517676,0.0006158560488171604,0.06571427986077673,0.0034661601134095173,0.3138705366196782,0.2425485276443304,0.02210110666384084,0.06342213308684323,0.12201628804964897,0.015015634622329141,0.19151238559640169,0.3286536789369944
84,0.16880975630455405,0.46025478009307963,0.22090362399236924,0.00017636463478434781,0.08478417509996147,0.0032485873592882513,0.007231303076962354,0.08660993766671721,0.04424376614162334,0.06559632604125011,0.26492832301085506,0.19387375242522964,0.3408647648905715,0.29199724787708914,0.19581192968978495,0.09515993076037561,0.004822496408674633
85,0.0013735801283956519,0.06893023974085949,0.045133089754939786,0.025324755949904573,0.0710682730225745,0.035472490712424816,0.004823092215973051,0.12611004548348245,0.07859435433431862,0.20088161520760542,0.022260461770985774,0.06763263163000031,0.2780671663359578,0.05194096874076217,0.06916940407246601,0.25365229467502726,0.26419444156961625
86,0.005656116876448871,0.30889672486053554,0.23314521848459563,0.0015242004807750457,0.05545346427972083,0.3985804377327667,0.00019585099889734984,0.05875419304225526,0.23782805686260294,0.07856160162531185,0.09642362152254037,0.01958516454312735,0.1682840488886382,0.08951090763289214,0.07486296153091705,0.07426710266968914,0.050194739560359414
