,6PG5,6PG6,6PG8,6PG9,6PG10,6PG11,6PG12,6PG15,6PG24,6PG25,6PG27,6PG28,6PG30,ML11,ML12,ML13,ML14,ML15,ML17,6PG33,6PG34,6PG35
325,0.102949131,0.183019938,0.145874673,0.086580374,0.074281041,0.035935422,0.072718292,0.038317422,0.134767881,,0.038574489,0.049308449,0.031864496,0.190714434,0.083610255,0.190824583,0.10284035,0.127371072,0.063816012,0.061521578,0.024950815,0.047245997
326,0.12351216,0.132780673,0.048904503,0.145959561,0.014401268,0.009323352,0.016521275,0.001501153,0.034168911,,0.183171506,0.054208642,0.0383023,0.020143794,0.172205576,0.024288991,0.035429456,0.046244756,0.118712518,0.073797563,0.124936327,0.221174688
327,0.028252785,0.069811118,0.140132685,0.061630652,0.008805272,0.052542619,0.10844768,0.0253032,0.098748153,,0.017637005,0.177394079,0.027593221,0.033112418,0.033463999,0.130573372,0.163625109,0.052066042,0.032947478,0.097022162,0.028923307,0.006788788
328,0.424971492,0.052911619,0.034935268,0.102879662,0.013863651,0.160285929,0.191843772,0.029361581,0.019969209,,0.025712128,0.028004952,0.305584806,0.109476811,0.057202125,0.023604254,0.062515404,0.38399274,0.007526395,0.049142976,0.036214493,0.074477376
329,0.023324824,0.078915886,0.065620796,0.006237649,0.050068645,0.028590511,0.237336361,0.023432524,0.020347547,,0.14072168,0.038498967,0.032613986,0.003218594,0.119746029,0.023619171,0.040410831,0.123694351,0.055037485,0.061234415,0.131337891,0.240145909
330,0.010451057,0.217776344,0.043209738,0.113124661,0.005543271,0.10770503,0.075205584,0.105842027,0.020019665,,0.047532434,0.151936994,0.032147606,0.050833104,0.027904475,0.054187329,0.144768968,0.221169125,0.292722673,0.179071619,0.004748937,0.118217161
331,0.073318555,0.086891656,0.060134619,0.052849054,0.002450829,0.036457335,0.04728774,0.029268023,0.085342411,,0.095681798,0.044625599,0.018770027,0.024158088,0.187627825,0.022256442,0.080304944,0.048139642,0.059771119,0.02704598,0.040870926,0.006924467
332,0.138259111,0.081689388,0.057019118,0.029166139,0.010885135,0.033440786,0.170748995,0.174720655,0.029292141,,0.156671647,0.130303204,0.029773438,0.090409296,0.031185721,0.02022665,0.357446345,0.113752956,0.484660256,0.04530479,0.138746687,0.102683984
333,0.312182625,0.245044147,0.03488891,0.120488128,0.003416462,0.001441073,0.11217101,0.119509716,0.103745509,,0.065492085,0.027607374,0.092120637,0.022264901,0.034544417,0.021870555,0.373310807,0.534765986,0.057629611,0.042901862,0.023445297,0.071927943
334,0.107699249,0.055942174,0.119391524,0.063236432,0.026658617,0.060083568,0.042250078,0.018216276,0.027462939,,0.016439311,0.057613816,0.019765231,0.061620219,0.054663569,0.121632724,0.242155756,0.043833312,0.092169313,0.152868628,0.014101794,0.866227438
335,0.036379666,0.035680382,0.033462137,0.041807284,0.049445621,0.108753396,0.07533134,0.137847335,0.050236982,,0.028128745,0.043581069,0.026150413,0.02251936,0.035887887,0.157157241,0.052457616,0.612940855,0.230054927,0.03598388,0.030019183,0.005699602
336,0.172565785,0.059577716,0.1380025,0.069218751,0.027978506,0.001347907,0.118022749,0.000994382,0.039425513,,0.079900486,0.00451135,0.075581166,0.122732,0.190339302,0.101635506,0.054074672,0.021399044,0.001517541,0.003824401,0.161611104,0.150921131
337,0.057298909,0.084492466,0.188424923,0.12686613,0.009313743,0.021968196,0.02382889,0.051709319,0.026552561,,0.018943631,0.02799316,0.030891138,0.12723878,0.201919895,0.02080802,0.1683923,0.041455475,0.108448937,0.050631168,0.026185848,0.232488982
338,0.027879959,0.261255385,0.033810957,0.014991794,0.009699197,0.006302693,0.050946964,0.010352301,0.163305545,,0.025238741,0.100033618,0.091503552,0.009282509,0.115761835,0.027938649,0.0381305,0.268296615,0.058510551,0.11812526,0.023285057,0.347060888
339,0.049594001,0.198120091,0.209147911,0.020236689,0.041012488,0.086394235,1,0.084560592,0.132012207,,0.015782439,0.045318298,0.477358038,0.352684501,0.028504825,0.032659826,0.115136866,0.155261877,0.141450949,0.024668064,0.032157391,0.047465907
340,0.110934443,0.076000476,0.063329122,0.062656852,0.01321208,0.028352267,0.020025599,0.060178817,0.018663604,,0.011509741,0.008565108,0.00252094,0.037269194,0.066102321,0.036789859,0.0575387,0.061971582,0.265329401,0.046511908,0.170072647,0.384398017
341,0.138650189,0.051981694,0.682785552,0.14103091,0.073222806,0.197473126,0.062058047,0.003323281,0.162435907,,0.030705998,0.019026856,0.021614513,0.230498252,0.151373822,0.019874439,0.151773113,0.089809084,0.026901355,0.015632938,0.039731036,0.113508722
342,0.007173257,0.067082907,0.032906306,0.022267951,0.007433947,0.073292841,0.030781144,0.002197318,0.179952134,,0.06152888,0.025043515,0.092005169,0.206124091,0.043074571,0.102729658,0.088690522,0.022843766,0.352199601,0.063205496,0.099704222,0.220370118
343,0.022278729,0.90038631,0.038184013,0.001854056,0.011675979,0.009754866,0.059005874,0.030325708,8.45E-05,,0.041432639,0.137754294,0.077088438,0.141306837,0.050332255,0.039264042,0.14592719,0.303131394,0.099595093,0.045634183,0.037389096,0.103295521
344,0.402371093,0.208648627,0.139501636,0.095755862,0.008486928,0.384969595,0.174869515,0.075969013,0.017366311,,0.054331255,0.187841102,0.018843628,0.119842591,0.032518252,0.105239114,0.034732578,0.077789045,0.02264168,0.274724074,0.028592208,0.027319498
345,0.379002747,0.171563474,0.088191383,0.037980912,0.052941097,0.002753117,0.058967553,0.00266454,0.080421229,,0.136162011,0.033027536,0.029876063,0.268679534,0.125044659,0.022180005,0.064302875,0.186404645,0.126343549,0.029176503,0.037949431,0.084316654
346,0.024782115,0.002536916,0.156340716,0.120735704,0.014789791,0.036160339,0.05730387,0.000226066,0.029801681,,0.001662412,0.506108996,0.085941728,,0.031225728,0.042208726,0.079544922,0.023281925,0.048972104,0.202220117,0.085971425,0.143738469
347,0.185964668,0.050018577,0.169455541,0.037940343,0.040044645,0.03477506,0.077932237,0.009545592,0.209236928,,0.029607399,0.039955808,0.09787461,,0.119898836,0.144981329,0.032632148,0.361653404,0.062272347,0.030539965,0.180794409,0.056902971
348,0.275453074,0.245473493,0.053591042,0.160384129,0.22369399,0.150072115,0.032998819,0.039651453,0.003888941,,0.107967961,0.004206189,0.000253822,,0.011879331,0.042991741,0.247441403,0.195819756,0.284356516,0.200899657,0.034623855,0.24744989
349,0.000596972,0.078207821,0.053817378,0.025563184,0.04663629,0.005197582,0.253979194,0.024339536,0.005477289,,0.015575825,0.002253717,0.021690002,,0.032520566,0.088211208,0.057953883,0.130421072,0.08797574,0.02838704,0.052144201,0.067744027
350,0.085735957,0.06920214,0.038627897,0.164723387,0.00742623,0.032125271,0.037517141,0.001259317,0.058041976,,0.107518088,0.075909975,0.096470814,,0.030202573,0.022985147,0.695280919,0.041878169,0.059882578,0.029011259,0.118527612,0.06314286
351,0.147291805,0.071295768,0.114004018,0.066861433,0.048176991,0.14665244,0.026324874,0.029805838,0.018216461,,0.015855901,0.274874443,0.150661377,,0.003414624,0.048507384,0.046253417,0.267789368,0.505931404,0.041740286,0.037776319,0.051494081
352,0.25082706,0.103724785,0.008794534,0.025793651,0.003631944,0.080124094,0.060178609,0.080147904,0.033972877,,0.005150179,0.212879948,0.019449735,,0.140461995,0.056052404,0.271759029,0.078466725,0.085308802,0.233937455,0.046566126,0.229510275
353,0.001579037,0.051909738,0.032372327,0.022924416,0.098981395,0.023668197,0.271620533,0.020264681,0.134830612,,0.048064124,0.035989484,0.001723585,,0.163512355,0.174197985,0.033603896,0.233078416,0.048692888,0.234624268,0.062087747,0.027981938
354,0.030168462,0.053547161,0.201385196,0.005047803,0.007467621,0.221617002,0.085614779,0.029838102,0.030728515,,0.026386287,0.029150128,0.021337257,,0.035768729,0.020548894,0.315553969,0.020755817,0.101693393,0.043560714,0.031092379,0.046320363
355,0.001513879,0.204735456,0.044473785,0.126534555,0.022718659,0.053929642,0.043986458,0.000749938,0.02214494,,0.214334846,0.031267187,0.073252281,,0.001417964,0.11017772,0.253897943,0.005100913,0.044565338,0.028602368,0.061871767,0.076918584
356,0.049370771,0.079409989,0.03597409,0.047784568,0.006468531,0.040821759,0.046635235,0.003563864,0.098495201,,0.003404588,0.180857335,0.070610678,,0.023613619,0.022537399,0.036675106,0.022548023,0.368143679,0.1058153,0.047946746,0.254758499
357,0.004404936,0.059894473,0.134062674,0.128932722,0.00671409,0.011604712,0.050122109,0.154918724,0.027364183,,0.001055081,0.675869192,0.027579844,,0.032082387,0.028387163,0.029814468,0.239698066,0.095463521,0.02054932,0.031893247,0.060708509
358,0.03782401,0.084570626,0.036863186,0.029315049,0.008566488,0.092737344,0.220820465,0.01592487,0.021533222,,0.126785673,0.05365281,0.019546913,,0.147014566,0.076699069,0.376641725,0,0.484874114,0.043646371,0.100912197,0.169022933
359,0.169363796,0.194066505,0.049425315,0.005540122,0.007783122,0.001656075,0.046430748,0.069292252,0.083452851,,0.045248402,0.102702939,0.076483376,,0.127952065,0.163995851,0.034168474,0.107739542,0.001929917,0.027805131,0.043345507,0.106439461
360,0.030001126,0.065481648,0.058496311,0.036479433,0.005977102,0.001273754,0.061362847,0.018669378,0.025491564,,0.0015506,0.066237953,0.000539456,,0.03187899,0.023862929,0.182460633,0.0934693,0.069527172,0.146234701,0.02672562,0.192725617
361,0.002058844,0.079151649,0.034653934,0.043868275,0.144460538,0.028547495,0.047360382,0.032222417,0.059611495,,0.01709281,0.036517415,0.058640486,,0.152649418,0.023914139,0.059114453,0.045995634,0.072841849,0.032572324,0.111195388,0.070655063
362,0.044192639,0.139693922,0.031885825,0.139009244,0.007354304,0.081517525,0.063417227,0.155001569,0.116330776,,0.027641791,0.02296509,0.031993436,,0.042701527,0.005633523,0.166485295,0.624110374,0.291553623,0.028430743,0.02986091,0.515305589
363,0.351657664,0.053286464,0.129265682,0.021033723,0.13264543,0.048774495,0.163369038,0.001323745,0.043933412,,0.023564067,0.159441099,0.111952195,,0.043306811,0.263184289,0.038587055,0.020576951,0.022231046,0.030254298,0.031343514,0.057458815
364,0.00716066,0.078675676,0.031961189,0.194547479,0.048786667,0.018447436,0.089852494,0.002086245,0.224028734,,0.103135245,0.118458635,0.017340656,,0.03384823,0.021319799,0.031364181,0.229140749,0.08236296,0.024683306,0.095595361,0.042903182
365,0.023355078,0.610534793,0.052847122,0.023096082,0.089101951,0.229469042,0.077818058,0.052348854,0.144919528,,0.119475828,0.030206103,0.010718686,,0.240572553,0.026636861,0.398462401,0.240817717,0.075265628,0.118088007,0.036906646,0.22349732
366,0.209054877,0.073119905,0.142030588,0.040817763,0.007865729,0.096454011,0.157272386,0.017395222,0.023847725,,0.018372915,0.030231935,0.09894086,,0.03348486,0.022892268,0.033680641,0.362619493,0.054125312,0.029326669,0.086214848,0.049317015
367,0.073479492,0.337071065,0.033753274,0.054168581,0.029603413,0.021383886,0.020050424,0.023440693,0.005845446,,0.030985588,0.165803616,0.016487398,,0.030608781,0.092686249,0.453378603,0.021967469,0.420228098,0.212513362,0.023390398,0.050161861
368,0.053548017,0.04169452,0.0408596,0.104490249,0.010793854,0.002972046,0.036023984,0.351218898,0.174249861,,0.00226688,0.256554659,0.028576866,,0.287942145,0.141500098,0.509764803,0.004406845,0.05661627,0.047262211,0.118364374,0.217766094
369,0.002959057,0.084105519,0.180604678,0.118179809,0.076402463,0.04361662,0.022147815,0.00095949,0.005709448,,0.001264184,0.026591077,0.000483408,,0.033926878,0.024915629,0.051565842,0.175103215,0.058701301,0.115721202,0.032591892,0.055273473
370,0.011453592,0.070960331,0.034452304,0.085236256,0.002800582,0.001331412,0.050419875,0.021347873,0.056584946,,0.077924134,0.027175714,4.63E-05,,0.204436671,0.020475961,0.051895996,0.231507334,0.45346377,0.028136337,0.044454615,0.053984196
371,0.023445829,0.045828141,0.032548735,0.024027893,0.010618562,0.079005215,0.352692406,0.025368822,0.150957766,,0.125653405,0.033452503,0.133622259,,0.04145552,0.110650854,0.036296461,0.180002011,0.059176848,0.039038846,0.037545095,0.071061053
372,0.033616195,0.061313722,0.18590063,0.038180537,0.001006326,0.197940103,0.054319852,0.022442021,0.025316977,,0.016902354,0.088851411,0.019291763,,0.034863747,0.024587486,0.238580253,0.162622044,0.319363877,0.191611888,0.208256766,0.217616632
373,0.089849532,0.044247326,0.148769925,0.146123443,0.008216752,0.041976356,0.057853193,0.061036636,0.037554365,,0.02168376,0.055756602,0.038241039,,0.114212244,0.024774822,0.022331904,0.060805116,0.088891105,0.02754692,0.006254373,0.099939212
374,0.022656809,0.077185234,0.094380782,0.014394374,0.024459649,0.096363909,0.233973624,0.069391793,0.052481344,,0.029110088,0.029995711,0.062793846,,0.037312026,0.201104437,0.052857452,0.036715603,0.062357867,0.09154524,0.025364211,0.062822069
375,0.134638943,0.050510188,0.312128235,0.022114102,0.047214085,0.277890091,0.040039747,0.046500914,0.03128991,,0.101285074,0.028317744,0.016968605,,0.107570944,0.041896889,0.123295957,0.085090825,0.195514994,0.030727754,0.090802146,0.236419516
376,0.05293127,0.238993384,0.054818248,0.099589012,0.001337474,0.00155573,0.004567911,0.000594839,0.097226136,,0.070850955,0.144325498,0.015638585,,0.039052738,0.116907867,0.196517185,0.272851677,0.013782948,0.117358188,0.052508241,0.06038679
377,0.059532947,0.097550943,0.062588867,0.116803753,0.017241416,0.026050059,0.001544501,0.101876686,0.025534326,,0.228598395,0.012303772,0.050234288,,0.133284203,0.027301049,0.086571135,0.021151446,0.242296295,0.027077274,0.045044851,0.037884174
378,0.192683401,0.199189399,0.07132399,0.02532292,0.044706323,0.010328558,0.01089999,0.024453271,0.018752865,,0.035717969,0.007843242,0.020563686,,0.053427436,0.026006539,0.158050344,0.029337982,0.165439058,0.124486877,0.012687633,0.192928183
379,0.088242481,0.055246544,0.043984675,0.012580029,0.035490961,0.12251554,0.047436373,0.310797449,0.050488337,,0.057678022,0.037993358,0.012830698,,0.116569905,0.051073719,0.047457964,0.265535851,0.001795074,0.118673172,0.033066003,0.259320603
380,0.025049935,0.038385166,0.149144747,0.022505856,0.009571908,0.094706969,0.158667864,0.170103617,0.050536114,,0.129851755,0.030601531,0.025856657,,0.033920135,0.045927534,0.443807228,0.230982305,0.096135426,0.051073677,0.144153998,0.40377483
381,0.03706976,0.0533315,0.031452671,0.039720649,0.00708094,0.002765238,0.118842698,0.020787939,0.104578805,,0.082051157,0.056722939,0.07585199,,0.046884121,0.186355337,0.060077566,0.392409584,0.059892847,0.027764767,0.028811907,0.056293061
382,0.059615288,0.122398251,0.058911491,0.131601214,0.060323739,0.028015477,0.04232635,0.001013087,0.062202803,,0.014393407,0.153803481,0.162905885,,0.168323134,0.02188117,0.185649288,0.022449154,0.656503098,0.262258684,0.172525582,0.046042497
383,0.048736965,0.052533605,0.137283718,0.131540327,0.059295333,0.004773872,0.044667871,0.001089567,0.107102272,,0.032653213,0.247212055,0.062178379,,0.118695819,0.020360592,0.024615828,0.262668013,0.055513722,0.023031319,0.036707885,0.220977644
384,0.027890644,0.202080907,0.03369711,0.267781233,0.040024118,0.008825016,0.19031695,0.020358557,0.0204269,,0.019158068,0.024886325,0.019457807,,0.035093126,0.168914147,0.037137115,0.021047628,0.057718401,0.030983385,0.014751845,0.03828185
385,0.07967404,0.055036951,0.040160237,0.170968874,0.048889275,0.032768524,0.065238613,0.075317528,0.018620429,,0.016603277,0.036383006,0.02443086,,0.021708149,0.033496258,0.09842101,0.176327225,0.006950016,0.13087837,0.022405578,0.077562626
386,0.105988846,0.048536069,0.242106578,0.141484928,0.00828246,0.006198392,0.235825609,0.022265484,0.17279847,,0.072798438,0.062034865,0.078098563,,0.226168288,0.090578747,0.038979838,0.096360879,0.012466418,0.024267092,0.126062443,0.009657436
387,0.189217973,0.055962898,0.176978145,0.020781553,0.044661883,0.026883766,0.040524062,0.075121528,0.263199241,,0.025600462,0.175769417,0.12042858,,0.044273757,0.023764026,0.079512678,0.284407211,0.50159634,0.136484901,0.041448826,0.048554731
388,0.00104024,0.085371612,0.033097792,0.301466928,0.036055814,0.132610379,0.0699111,0.036530373,0.033036201,,0.001009461,0.00899926,0.097487771,,0.102255774,0.014191306,0.051771132,0.003540273,0.002478543,0.089716074,0.004503503,0.221270291
389,0.110429385,0.058132813,0.069079342,0.029733451,0.031300157,0.02523574,0.205268995,0.063971583,0.017046842,,0.145925443,0.030978888,0.017094807,,0.080546173,0.000583616,0.037055063,0.199973002,0.045445122,0.03853497,0.004902104,0.094321572
390,0.029398216,0.260499176,0.174393396,0.221298991,0.007558185,0.048478903,0.261551986,0.02012754,0.070537465,,0.01895412,0.07577558,0.010462704,,0.031420356,0.022607835,0.148326361,0.026617387,0.084013509,0.03302171,0.007777562,0.051431492
391,0.167690188,0.079566887,0.286953415,0.207108052,0.091948341,0.240848277,0.174296195,0.003812628,0.000389233,,0.002649935,0.172026944,0.018408789,,0.13450064,0.128817793,0.062391344,0.142360149,0.00905759,0.10822301,0.177567018,0.26078813
392,0.040847266,0.073344437,0.035026638,0.020612455,0.015368081,0.024416916,0.036393827,0.02155513,0.055907884,,0.102761933,0.037399247,0.026865354,,0.039524443,0.022118426,0.041519718,0.065664873,0.085179724,0.098085132,0.038228095,0.050975434
393,0.113410852,0.362610662,0.174972822,0.049780605,0.021348601,0.329388586,0.066500016,0.007290123,0.005568197,,0.065178424,0.043198733,0.040725257,,0.100415191,0.02124976,0.146862483,0.122796469,0.211295536,0.028522893,0.026418277,0.319976156
394,0.021892379,0.076603111,0.0343618,0.094171602,0.098840248,0.019613526,0.145635066,0.003692353,0.184395777,,0.179764922,0.215033622,0.07798658,,0.134821063,0.204914287,0.061393079,0.108972834,0.07694974,0.146372738,0.166514343,0.0446121
395,0.009966586,0.237636434,0.042970109,0.007804946,0.20145955,0.026276967,0.102493737,0.00642762,0.107840856,,0.022031843,0.027513712,0.056270657,,0.035922474,0.024411302,0.086060793,0.24695074,0.085895982,0.009984581,0.02553018,0.048401103
396,0.025622961,0.053301663,0.129711238,0.156000813,0.048252225,0.54927893,0.271736393,0.018446074,0.074809564,,0.180135947,0.240997808,0.088248115,,0.077763128,0.028276952,0.075003806,0.020662636,0.180159595,0.004518531,0.057290695,0.070272657
